-----------------------------------------------------------
Family information: example_data.tab
Log: log.txt
The number of families is 59
Root Family size : 1 ~ 42
Family size : 0 ~ 84
P-value: 0.01
Num of Threads: 10
Num of Random: 1000
Lambda Tree: (((2,2)1,(1,1)1)1,1)
Empirical Prior Estimation Result: (43 iterations)
Poisson lambda: 9.442907 & Score: 909.325700
Lambda : 0.00968658613161,0.00039317276108 & Score: -2489.560695
.Lambda : 0.01304084421098,0.00586459193723 Mu : 0.00874628793185,0.10215106702527 & Score: -1251.628654
.Lambda : 0.01304738821409,0.00586666177152 Mu : 0.00874143751332,0.10207955033368 & Score: -1251.628842
.Lambda : 0.01304127563799,0.00587180883694 Mu : 0.00874598132522,0.10219086338407 & Score: -1251.628713
.Lambda : 0.01304562855830,0.00588752616343 Mu : 0.00874278438756,0.10223351669476 & Score: -1251.628792
.Lambda : 0.01303600915648,0.00586709657274 Mu : 0.00874987929991,0.10222926915274 & Score: -1251.629492
.Lambda : 0.01303885392088,0.00586698787244 Mu : 0.00874776885326,0.10219183944797 & Score: -1251.628918
.Lambda : 0.01304105992448,0.00586820038708 Mu : 0.00874613462853,0.10217096520467 & Score: -1251.628678
.Lambda : 0.01303994527243,0.00585409084408 Mu : 0.00874693395685,0.10209662944700 & Score: -1251.628664
.Lambda : 0.01304323638464,0.00587605905033 Mu : 0.00874453615970,0.10219229186002 & Score: -1251.628651
.Lambda : 0.01304411621253,0.00586562685437 Mu : 0.00874386272258,0.10211530867948 & Score: -1251.628580
.Lambda : 0.01304301111580,0.00586198395592 Mu : 0.00874467575696,0.10210668330121 & Score: -1251.628563
.Lambda : 0.01304398671146,0.00585887574034 Mu : 0.00874394632117,0.10207454234948 & Score: -1251.628601
.Lambda : 0.01304565868955,0.00588004005485 Mu : 0.00874274732870,0.10218604598599 & Score: -1251.628689
.Lambda : 0.01304423033527,0.00587355275216 Mu : 0.00874379398574,0.10216369185124 & Score: -1251.628608
.Lambda : 0.01304645281314,0.00587401936916 Mu : 0.00874214638064,0.10213792082070 & Score: -1251.628701
.Lambda : 0.01304505066260,0.00587166251118 Mu : 0.00874318176844,0.10214120737184 & Score: -1251.628616
.Lambda : 0.01304496777847,0.00586035398648 Mu : 0.00874322095716,0.10207115374187 & Score: -1251.628651
.Lambda : 0.01304453493001,0.00586428025245 Mu : 0.00874354975779,0.10210143827140 & Score: -1251.628598
.Lambda : 0.01304289563420,0.00586105939627 Mu : 0.00874475934309,0.10210235367982 & Score: -1251.628564
.Lambda : 0.01304304861101,0.00585292247735 Mu : 0.00874462980448,0.10204920011472 & Score: -1251.628619
.Lambda : 0.01304334404207,0.00585808004605 Mu : 0.00874442084979,0.10207782304885 & Score: -1251.628584
.Lambda : 0.01304214857230,0.00585909487386 Mu : 0.00874530957842,0.10209964608327 & Score: -1251.628571
.Lambda : 0.01304274172535,0.00586580249416 Mu : 0.00874488285073,0.10213417282304 & Score: -1251.628572
.Lambda : 0.01304128231129,0.00585834350573 Mu : 0.00874595104202,0.10210611926420 & Score: -1251.628594
.Lambda : 0.01304199078660,0.00586016434289 Mu : 0.00874542896216,0.10210841661802 & Score: -1251.628573
.Lambda : 0.01304340773722,0.00586380601721 Mu : 0.00874438480244,0.10211301132566 & Score: -1251.628566
.Lambda : 0.01304298980442,0.00585716962747 Mu : 0.00874468188972,0.10207667437194 & Score: -1251.628580
.Lambda : 0.01304292778465,0.00585932784414 Mu : 0.00874473212997,0.10209104898471 & Score: -1251.628569
.Lambda : 0.01304397256364,0.00586399373291 Mu : 0.00874396643781,0.10210690256243 & Score: -1251.628577
.Lambda : 0.01304351656581,0.00586276901815 Mu : 0.00874430222296,0.10210508844264 & Score: -1251.628568
.Lambda : 0.01304348774187,0.00586548134963 Mu : 0.00874432893275,0.10212251938995 & Score: -1251.628567
.Lambda : 0.01304288454874,0.00586339634137 Mu : 0.00874477219466,0.10211719540568 & Score: -1251.628564
.Lambda : 0.01304261177612,0.00585964150575 Mu : 0.00874496711582,0.10209710246623 & Score: -1251.628566
.Lambda : 0.01304348774187,0.00586548134963 Mu : 0.00874432893275,0.10212251938995 & Score: -1251.628567
.Lambda : 0.01304326875043,0.00586402138866 Mu : 0.00874448847852,0.10211616515902 & Score: -1251.628564
.Lambda : 0.01304262228737,0.00586142452390 Mu : 0.00874496308417,0.10210818744721 & Score: -1251.628564
.Lambda : 0.01304243804263,0.00585991072007 Mu : 0.00874509671092,0.10210104475794 & Score: -1251.628566
.Lambda : 0.01304264571958,0.00586093838722 Mu : 0.00874494465282,0.10210482485821 & Score: -1251.628564
.Lambda : 0.01304268620154,0.00586281220793 Mu : 0.00874491850121,0.10211609182633 & Score: -1251.628564
.Lambda : 0.01304295635715,0.00586387012735 Mu : 0.00874472011568,0.10211925413200 & Score: -1251.628563
.Lambda : 0.01304275343219,0.00586164906618 Mu : 0.00874486653435,0.10210791294770 & Score: -1251.628562
.Lambda : 0.01304268787391,0.00586077542859 Mu : 0.00874491370420,0.10210327171871 & Score: -1251.628562
.Lambda : 0.01304308126598,0.00586373315479 Mu : 0.00874462736993,0.10211678365641 & Score: -1251.628563
.Lambda : 0.01304321488402,0.00586280594419 Mu : 0.00874452638725,0.10210922519233 & Score: -1251.628563
.Lambda : 0.01304307399184,0.00586121593319 Mu : 0.00874462790856,0.10210104841682 & Score: -1251.628564
.Lambda : 0.01304304458317,0.00586187948173 Mu : 0.00874465096034,0.10210559984562 & Score: -1251.628563
.Lambda : 0.01304273031455,0.00586181688513 Mu : 0.00874488392354,0.10210926468314 & Score: -1251.628563
.Lambda : 0.01304279368214,0.00586255533799 Mu : 0.00874483863712,0.10211309726522 & Score: -1251.628562
.Lambda : 0.01304268496531,0.00586284102903 Mu : 0.00874492007721,0.10211630424723 & Score: -1251.628562
.Lambda : 0.01304263476426,0.00586299774031 Mu : 0.00874495727213,0.10211792943062 & Score: -1251.628564
.Lambda : 0.01304273721899,0.00586271817567 Mu : 0.00874488069418,0.10211484703437 & Score: -1251.628563
.Lambda : 0.01304242605796,0.00586063657769 Mu : 0.00874510752467,0.10210577730880 & Score: -1251.628564
.Lambda : 0.01304258985996,0.00586141072197 Mu : 0.00874498748599,0.10210852889570 & Score: -1251.628563
.Lambda : 0.01304277355717,0.00586210220209 Mu : 0.00874485258574,0.10211050510646 & Score: -1251.628562
.Lambda : 0.01304276199835,0.00586218611156 Mu : 0.00874486128033,0.10211118097418 & Score: -1251.628562
.Lambda : 0.01304276545056,0.00586263675683 Mu : 0.00874485966565,0.10211397214980 & Score: -1251.628562
.Lambda : 0.01304293747406,0.00586314424639 Mu : 0.00874473300353,0.10211494046082 & Score: -1251.628562
.Lambda : 0.01304286790529,0.00586235719218 Mu : 0.00874478308771,0.10211088975354 & Score: -1251.628562
.Lambda : 0.01304291913265,0.00586221740986 Mu : 0.00874474479873,0.10210934855542 & Score: -1251.628562
.Lambda : 0.01304292431098,0.00586289337777 Mu : 0.00874474237671,0.10211353531884 & Score: -1251.628562
.Lambda : 0.01304300546730,0.00586324701087 Mu : 0.00874468292491,0.10211471249117 & Score: -1251.628562
.Lambda : 0.01304302870723,0.00586354969164 Mu : 0.00874466624089,0.10211631487892 & Score: -1251.628562
.Lambda : 0.01304291040692,0.00586271036995 Mu : 0.00874475244179,0.10211256673361 & Score: -1251.628561
.Lambda : 0.01304289687335,0.00586249343173 Mu : 0.00874476216092,0.10211137987001 & Score: -1251.628561
.Lambda : 0.01304275325681,0.00586177679476 Mu : 0.00874486716444,0.10210872481106 & Score: -1251.628562
.Lambda : 0.01304296806924,0.00586238187678 Mu : 0.00874470903186,0.10210975619767 & Score: -1251.628561
.Lambda : 0.01304294392806,0.00586259236489 Mu : 0.00874472755335,0.10211139693141 & Score: -1251.628561
.Lambda : 0.01304298193944,0.00586270995124 Mu : 0.00874469978618,0.10211165052034 & Score: -1251.628560
.Lambda : 0.01304317291785,0.00586363934055 Mu : 0.00874455978750,0.10211502472854 & Score: -1251.628561
.Lambda : 0.01304300443264,0.00586236528928 Mu : 0.00874468245832,0.10210919316711 & Score: -1251.628560
.Lambda : 0.01304275273948,0.00586133593396 Mu : 0.00874486693114,0.10210596514903 & Score: -1251.628561
.Lambda : 0.01304284992322,0.00586207042632 Mu : 0.00874479663642,0.10210933815558 & Score: -1251.628560
.Lambda : 0.01304279085022,0.00586191470109 Mu : 0.00874484043870,0.10210912913453 & Score: -1251.628559
.Lambda : 0.01304308430834,0.00586340575271 Mu : 0.00874462549092,0.10211471119697 & Score: -1251.628560
.Lambda : 0.01304303389197,0.00586270441543 Mu : 0.00874466192614,0.10211096213947 & Score: -1251.628559
.Lambda : 0.01304310240128,0.00586280990727 Mu : 0.00874461180875,0.10211075327419 & Score: -1251.628558
.Lambda : 0.01304297531700,0.00586305486688 Mu : 0.00874470630395,0.10211392889591 & Score: -1251.628558
.Lambda : 0.01304299449898,0.00586288266274 Mu : 0.00874469223498,0.10211261073046 & Score: -1251.628557
.Lambda : 0.01304300077875,0.00586296901849 Mu : 0.00874468845938,0.10211309083551 & Score: -1251.628555
.Lambda : 0.01304285036528,0.00586196849416 Mu : 0.00874479801448,0.10210873987310 & Score: -1251.628555
.Lambda : 0.01304317358093,0.00586348644231 Mu : 0.00874456185458,0.10211412730483 & Score: -1251.628554
.Lambda : 0.01304336494629,0.00586427231292 Mu : 0.00874442256251,0.10211662638998 & Score: -1251.628553
.Lambda : 0.01304318392880,0.00586295499954 Mu : 0.00874455411861,0.10211067629048 & Score: -1251.628552
.Lambda : 0.01304328823470,0.00586290506587 Mu : 0.00874447802594,0.10210904998777 & Score: -1251.628549
.Lambda : 0.01304314976123,0.00586324753845 Mu : 0.00874458172241,0.10211300026899 & Score: -1251.628547
.Lambda : 0.01304317344120,0.00586346635403 Mu : 0.00874456667924,0.10211412376638 & Score: -1251.628542
.Lambda : 0.01304356333519,0.00586483788150 Mu : 0.00874427984906,0.10211770561672 & Score: -1251.628546
.Lambda : 0.01304369419994,0.00586477178867 Mu : 0.00874418509899,0.10211566204492 & Score: -1251.628542
.Lambda : 0.01304349465922,0.00586371823212 Mu : 0.00874433226410,0.10211164431792 & Score: -1251.628536
.Lambda : 0.01304355951569,0.00586344119172 Mu : 0.00874428711490,0.10210915328189 & Score: -1251.628529
.Lambda : 0.01304370701131,0.00586535354209 Mu : 0.00874418134516,0.10211927236718 & Score: -1251.628531
.Lambda : 0.01304350374888,0.00586367855676 Mu : 0.00874433027008,0.10211140011346 & Score: -1251.628524
.Lambda : 0.01304347395573,0.00586309889439 Mu : 0.00874435548059,0.10210824736183 & Score: -1251.628513
.Lambda : 0.01304326276203,0.00586290820245 Mu : 0.00874451021095,0.10210973634372 & Score: -1251.628515
.Lambda : 0.01304382818118,0.00586393456129 Mu : 0.00874410039656,0.10210908091093 & Score: -1251.628504
.Lambda : 0.01304415555117,0.00586416866492 Mu : 0.00874386725522,0.10210655948320 & Score: -1251.628489
.Lambda : 0.01304351888100,0.00586145493465 Mu : 0.00874432868567,0.10209757586814 & Score: -1251.628493
.Lambda : 0.01304364605928,0.00586237415648 Mu : 0.00874424370132,0.10210190624656 & Score: -1251.628474
.Lambda : 0.01304368933107,0.00586184063886 Mu : 0.00874422199453,0.10209828272890 & Score: -1251.628447
.Lambda : 0.01304415609746,0.00586237336396 Mu : 0.00874387649706,0.10209559637731 & Score: -1251.628462
.Lambda : 0.01304428597462,0.00586181990681 Mu : 0.00874379173565,0.10209075986695 & Score: -1251.628437
.Lambda : 0.01304469198406,0.00586118041302 Mu : 0.00874350986317,0.10208201611951 & Score: -1251.628410
.Lambda : 0.01304482760088,0.00586332660573 Mu : 0.00874340911932,0.10209365148632 & Score: -1251.628416
.Lambda : 0.01304452695556,0.00586019184586 Mu : 0.00874364148182,0.10207821387282 & Score: -1251.628379
.Lambda : 0.01304471265776,0.00585820343633 Mu : 0.00874352859511,0.10206404106762 & Score: -1251.628334
.Lambda : 0.01304480468942,0.00585990218301 Mu : 0.00874345828901,0.10207339932386 & Score: -1251.628338
.Lambda : 0.01304582913500,0.00585946568019 Mu : 0.00874273093878,0.10205827126976 & Score: -1251.628343
.Lambda : 0.01304519163224,0.00585604925055 Mu : 0.00874320472372,0.10204521240405 & Score: -1251.628307
.Lambda : 0.01304537364792,0.00585241057295 Mu : 0.00874310252593,0.10202099286292 & Score: -1251.628281
.Lambda : 0.01304566808098,0.00585381052322 Mu : 0.00874290031124,0.10202633614257 & Score: -1251.628253
.Lambda : 0.01304615612944,0.00585012557832 Mu : 0.00874259553528,0.10199849615411 & Score: -1251.628221
.Lambda : 0.01304469442727,0.00585085520512 Mu : 0.00874361153388,0.10202019343450 & Score: -1251.628218
.Lambda : 0.01304412707341,0.00584654996759 Mu : 0.00874405183144,0.10200115451687 & Score: -1251.628176
.Lambda : 0.01304538006484,0.00584374259459 Mu : 0.00874318095487,0.10196894297689 & Score: -1251.628217
.Lambda : 0.01304580580005,0.00583821092039 Mu : 0.00874293682864,0.10193075218777 & Score: -1251.628234
.Lambda : 0.01304536088596,0.00583690395749 Mu : 0.00874328004918,0.10192868005490 & Score: -1251.628163
.Lambda : 0.01304535450498,0.00582915064976 Mu : 0.00874336881081,0.10188252365090 & Score: -1251.628194
.Lambda : 0.01304470627678,0.00585045012860 Mu : 0.00874361735674,0.10201788466362 & Score: -1251.628186
.Lambda : 0.01304363102105,0.00583869774581 Mu : 0.00874446956084,0.10195983495204 & Score: -1251.628145
.Lambda : 0.01304236846686,0.00583298382956 Mu : 0.00874540657362,0.10194050435100 & Score: -1251.628166
.Lambda : 0.01304353256376,0.00584255830516 Mu : 0.00874452844423,0.10198483411682 & Score: -1251.628097
.Lambda : 0.01304260881322,0.00584196616045 Mu : 0.00874520218892,0.10199277968678 & Score: -1251.628074
.Lambda : 0.01304315762004,0.00583160878707 Mu : 0.00874488445844,0.10192333994168 & Score: -1251.628105
.Lambda : 0.01304325209672,0.00582803835782 Mu : 0.00874486629725,0.10190116280083 & Score: -1251.628083
.Lambda : 0.01304096388956,0.00583325156808 Mu : 0.00874643120354,0.10195987863576 & Score: -1251.628133
.Lambda : 0.01304136018872,0.00582873469089 Mu : 0.00874622251324,0.10192874558049 & Score: -1251.628024
.Lambda : 0.01304022477255,0.00582375316343 Mu : 0.00874709898945,0.10191320089471 & Score: -1251.628012
.Lambda : 0.01304365776171,0.00582943166630 Mu : 0.00874459476349,0.10190536302624 & Score: -1251.628009
.Lambda : 0.01304500469778,0.00582752171542 Mu : 0.00874367654346,0.10187810522149 & Score: -1251.628059
.Lambda : 0.01304171410206,0.00582998588694 Mu : 0.00874599666111,0.10193291326261 & Score: -1251.627917
.Lambda : 0.01304099234306,0.00582917443688 Mu : 0.00874655276244,0.10193769992307 & Score: -1251.627846
.Lambda : 0.01304048974855,0.00583412435571 Mu : 0.00874685805489,0.10197335896457 & Score: -1251.627914
.Lambda : 0.01304007349972,0.00581627565071 Mu : 0.00874735009621,0.10187203171752 & Score: -1251.627861
.Lambda : 0.01304238190397,0.00583074989137 Mu : 0.00874557884907,0.10193102592099 & Score: -1251.627739
.Lambda : 0.01304346046968,0.00583424825533 Mu : 0.00874481877888,0.10193993843413 & Score: -1251.627641
.Lambda : 0.01303885026880,0.00582747968301 Mu : 0.00874819508273,0.10195615149341 & Score: -1251.627731
.Lambda : 0.01304119854208,0.00581946465726 Mu : 0.00874660030524,0.10187955181949 & Score: -1251.627599
.Lambda : 0.01304155293884,0.00581213480803 Mu : 0.00874647143042,0.10183264824695 & Score: -1251.627545
.Lambda : 0.01304235451047,0.00583524294091 Mu : 0.00874566893102,0.10196118733125 & Score: -1251.627450
.Lambda : 0.01304349501585,0.00584472658601 Mu : 0.00874482834842,0.10200576513812 & Score: -1251.627345
.Lambda : 0.01304268700352,0.00583012022932 Mu : 0.00874560405778,0.10192955173323 & Score: -1251.627112
.Lambda : 0.01304353433374,0.00583059312554 Mu : 0.00874512970546,0.10192547763831 & Score: -1251.626768
.Lambda : 0.01304717111026,0.00583337170445 Mu : 0.00874242904886,0.10189576323535 & Score: -1251.627273
.Lambda : 0.01304441622967,0.00582616485668 Mu : 0.00874461048769,0.10188988869523 & Score: -1251.626654
.Lambda : 0.01304489410966,0.00582212315736 Mu : 0.00874450634210,0.10186486382578 & Score: -1251.626197
.Lambda : 0.01304799434591,0.00585327247864 Mu : 0.00874197529200,0.10201328667183 & Score: -1251.626452
.Lambda : 0.01304830193394,0.00582495364698 Mu : 0.00874219184579,0.10184393054751 & Score: -1251.626219
.Lambda : 0.01304519125137,0.00583209949981 Mu : 0.00874447254381,0.10192801610637 & Score: -1251.625389
.Lambda : 0.01304420132193,0.00583146339750 Mu : 0.00874549429129,0.10194414254188 & Score: -1251.624518
.Lambda : 0.01304916152198,0.00583531321470 Mu : 0.00874195418013,0.10190763415520 & Score: -1251.624873
.Lambda : 0.01304528509784,0.00580365422962 Mu : 0.00874509803765,0.10176699886336 & Score: -1251.624719
.Lambda : 0.01304346909177,0.00582132335261 Mu : 0.00874633457979,0.10189788914560 & Score: -1251.623943
.Lambda : 0.01304105267068,0.00581950820542 Mu : 0.00874840594680,0.10192486844464 & Score: -1251.623118
.Lambda : 0.01304495619656,0.00582284636627 Mu : 0.00874596988583,0.10190695817676 & Score: -1251.622073
.Lambda : 0.01304498724000,0.00582320797072 Mu : 0.00874670165770,0.10192800535224 & Score: -inf
.Lambda : 0.01303858612153,0.00580342288470 Mu : 0.00875052990065,0.10186384985812 & Score: -1251.622814
.Lambda : 0.01303911305750,0.00583496619732 Mu : 0.00875010197464,0.10205291064734 & Score: -1251.622371
.Lambda : 0.01303765270121,0.00580890842936 Mu : 0.00875200956267,0.10193015102154 & Score: -inf
.Lambda : 0.01303928985639,0.00581454717139 Mu : 0.00875038074483,0.10193364890163 & Score: -1251.621537
.Lambda : 0.01303991994530,0.00581838310442 Mu : 0.00875008530618,0.10195381534729 & Score: -inf
.Lambda : 0.01304020312665,0.00581866437967 Mu : 0.00874966546633,0.10194657862162 & Score: -1251.621516
.Lambda : 0.01304319499702,0.00584208917262 Mu : 0.00874752913516,0.10205619831556 & Score: -inf
.Lambda : 0.01304204277815,0.00583242260064 Mu : 0.00874827932653,0.10200811120120 & Score: -1251.621321
.Lambda : 0.01304413292136,0.00580927406166 Mu : 0.00874704573713,0.10184473780326 & Score: -inf
.Lambda : 0.01304287795540,0.00581569709558 Mu : 0.00874780979650,0.10189678101428 & Score: -inf
.Lambda : 0.01304112295240,0.00582554349016 Mu : 0.00874897239643,0.10197734491141 & Score: -1251.621401
.Lambda : 0.01304066631727,0.00582348488602 Mu : 0.00874933003568,0.10197088005141 & Score: -1251.621397
.Lambda : 0.01304349948735,0.00582763448345 Mu : 0.00874712460618,0.10195753468898 & Score: -1251.621620
.Lambda : 0.01304057791782,0.00583369439898 Mu : 0.00874919065059,0.10203051092427 & Score: -1251.621811
.Lambda : 0.01304308784976,0.00582084833115 Mu : 0.00874766253183,0.10192642450223 & Score: -inf
.Lambda : 0.01304246036677,0.00582405984811 Mu : 0.00874804456152,0.10195244610774 & Score: -inf
.Lambda : 0.01304135454771,0.00582795374333 Mu : 0.00874880468111,0.10198949562631 & Score: -1251.621351
.Lambda : 0.01304158286527,0.00582898304540 Mu : 0.00874862586148,0.10199272805630 & Score: -1251.621357
.Lambda : 0.01304277113275,0.00583002854205 Mu : 0.00874770196636,0.10198282294509 & Score: -1251.621451
.Lambda : 0.01304131034799,0.00583305849981 Mu : 0.00874873498856,0.10201931106273 & Score: -1251.621558
.Lambda : 0.01304256531395,0.00582663546590 Mu : 0.00874797092918,0.10196726785171 & Score: -inf
.Lambda : 0.01304225157246,0.00582824122437 Mu : 0.00874816194403,0.10198027865447 & Score: -1251.621281
.Lambda : 0.01304084474904,0.00582877176482 Mu : 0.00874923394022,0.10200248382405 & Score: -1251.621228
.Lambda : 0.01303988155719,0.00582814337621 Mu : 0.00874999992715,0.10201231426353 & Score: -inf
.Lambda : 0.01304166395841,0.00582971162119 Mu : 0.00874861408446,0.10199745659671 & Score: -1251.621222
.Lambda : 0.01304170450497,0.00583007590908 Mu : 0.00874860819595,0.10199982086691 & Score: -inf
.Lambda : 0.01304204698132,0.00583161986218 Mu : 0.00874833996651,0.10200466951191 & Score: -inf
.Lambda : 0.01304187387292,0.00583070333247 Mu : 0.00874845614516,0.10200087604051 & Score: -1251.621212
.Lambda : 0.01304127429827,0.00582629137079 Mu : 0.00874895373040,0.10198243635667 & Score: -inf
.Lambda : 0.01304146641824,0.00582782417825 Mu : 0.00874878512943,0.10198885506780 & Score: -inf
.Lambda : 0.01304176891566,0.00583020747683 Mu : 0.00874853511481,0.10199916631861 & Score: -1251.621217
.Lambda : 0.01304135931098,0.00582973754865 Mu : 0.00874884504269,0.10200167993228 & Score: -1251.621217
.Lambda : 0.01304206272269,0.00582947227842 Mu : 0.00874830904459,0.10199057734749 & Score: -1251.621244
.Lambda : 0.01304195832553,0.00583156296656 Mu : 0.00874836773585,0.10200449362085 & Score: -1251.621266
.Lambda : 0.01304157408559,0.00582849735163 Mu : 0.00874870493778,0.10199165619859 & Score: -inf
.Lambda : 0.01304167014558,0.00582926375536 Mu : 0.00874862063730,0.10199486555415 & Score: -inf
.Lambda : 0.01304161659195,0.00583022044056 Mu : 0.00874865059392,0.10200127798639 & Score: -1251.621214
.Lambda : 0.01304182139429,0.00583045540465 Mu : 0.00874849562999,0.10200002117956 & Score: -1251.621214
.Lambda : 0.01304196829780,0.00583008780545 Mu : 0.00874838259488,0.10199572669400 & Score: -1251.621227
.Lambda : 0.01304191609922,0.00583113314951 Mu : 0.00874841194050,0.10200268483068 & Score: -1251.621239
.Lambda : 0.01304172397925,0.00582960034205 Mu : 0.00874858054147,0.10199626611955 & Score: -inf
.Lambda : 0.01304177200925,0.00582998354392 Mu : 0.00874853839123,0.10199787079733 & Score: -1251.621205
.Lambda : 0.01304157363640,0.00583059355535 Mu : 0.00874868778527,0.10200429630790 & Score: -1251.621197
.Lambda : 0.01304137630570,0.00583084643030 Mu : 0.00874884038047,0.10200858111484 & Score: -1251.621184
.Lambda : 0.01304149799562,0.00583042146897 Mu : 0.00874874712541,0.10200428178998 & Score: -1251.621192
.Lambda : 0.01304164349979,0.00583075694727 Mu : 0.00874864042721,0.10200452688494 & Score: -inf
.Lambda : 0.01304163677283,0.00583062282059 Mu : 0.00874864296889,0.10200371466030 & Score: -1251.621190
.Lambda : 0.01304126766878,0.00583023379942 Mu : 0.00874892828784,0.10200634814072 & Score: -inf
.Lambda : 0.01304141921981,0.00583035118268 Mu : 0.00874881025217,0.10200498011567 & Score: -1251.621184
.Lambda : 0.01304119313773,0.00583113740736 Mu : 0.00874898197224,0.10201290804307 & Score: -1251.621174
.Lambda : 0.01304090370197,0.00583171433909 Mu : 0.00874920376274,0.10202042666594 & Score: -1251.621165
.Lambda : 0.01304117000454,0.00583134591736 Mu : 0.00874900155673,0.10201456948840 & Score: -1251.621167
.Lambda : 0.01304079784318,0.00583150611412 Mu : 0.00874928500716,0.10202056403212 & Score: -1251.621165
.Lambda : 0.01304076907905,0.00583161234632 Mu : 0.00874930990893,0.10202168903622 & Score: -1251.621157
.Lambda : 0.01304046546573,0.00583199530433 Mu : 0.00874954467316,0.10202824299690 & Score: -inf
.Lambda : 0.01304040109456,0.00583273817576 Mu : 0.00874958986561,0.10203364449567 & Score: -1251.621157
.Lambda : 0.01304026585484,0.00583243957029 Mu : 0.00874969271550,0.10203359262657 & Score: -1251.621162
.Lambda : 0.01304037202203,0.00583274610161 Mu : 0.00874961311923,0.10203411238007 & Score: -1251.621155
.Lambda : 0.01304015911146,0.00583336609535 Mu : 0.00874977717526,0.10204088655405 & Score: -1251.621154
.Lambda : 0.01303989386799,0.00583336375477 Mu : 0.00874998106991,0.10204447969032 & Score: -inf
.Lambda : 0.01304014632648,0.00583295140085 Mu : 0.00874978674312,0.10203846643422 & Score: -1251.621156
.Lambda : 0.01304047195094,0.00583289443885 Mu : 0.00874953913096,0.10203375063350 & Score: -inf
.Lambda : 0.01304042042691,0.00583278072171 Mu : 0.00874957752709,0.10203371113177 & Score: -inf
.Lambda : 0.01304015271897,0.00583315874810 Mu : 0.00874978195919,0.10203967649414 & Score: -1251.621155
.Lambda : 0.01304046409526,0.00583248922084 Mu : 0.00874954354209,0.10203128779513 & Score: -1251.621153
.Lambda : 0.01304028010301,0.00583305213555 Mu : 0.00874968352043,0.10203726552486 & Score: -1251.621155
.Lambda : 0.01304021248315,0.00583290283282 Mu : 0.00874973494538,0.10203723959031 & Score: -1251.621158
.Lambda : 0.01304031553120,0.00583313026710 Mu : 0.00874965815311,0.10203731859378 & Score: -inf
.Lambda : 0.01304028976919,0.00583307340853 Mu : 0.00874967735118,0.10203729884291 & Score: -inf
.Lambda : 0.01304031160336,0.00583292765809 Mu : 0.00874966035867,0.10203608717459 & Score: -1251.621153
.Lambda : 0.01304037209913,0.00583277067819 Mu : 0.00874961353126,0.10203427666000 & Score: -1251.621154
.Lambda : 0.01304030840711,0.00583282398447 Mu : 0.00874966275064,0.10203548214464 & Score: -1251.621153
.Lambda : 0.01304033828920,0.00583269602683 Mu : 0.00874963924374,0.10203426369272 & Score: -1251.621155
.Lambda : 0.01304038981323,0.00583280974397 Mu : 0.00874960084760,0.10203430319446 & Score: -inf
.Lambda : 0.01304037693222,0.00583278131468 Mu : 0.00874961044663,0.10203429331902 & Score: -inf
.Lambda : 0.01304038784931,0.00583270843946 Mu : 0.00874960195038,0.10203368748486 & Score: -1251.621152
.Lambda : 0.01304038625119,0.00583265660265 Mu : 0.00874960314637,0.10203338496988 & Score: -1251.621153
.Lambda : 0.01304041809720,0.00583262994951 Mu : 0.00874957853668,0.10203278222757 & Score: -1251.621153
.Lambda : 0.01304040119223,0.00583259262383 Mu : 0.00874959139291,0.10203277574393 & Score: -1251.621154
.Lambda : 0.01304042695424,0.00583264948240 Mu : 0.00874957219485,0.10203279549479 & Score: -inf
.Lambda : 0.01304042051374,0.00583263526776 Mu : 0.00874957699436,0.10203279055708 & Score: -1251.621152
.Lambda : 0.01304041125755,0.00583261481584 Mu : 0.00874958427992,0.10203279317591 & Score: -inf
.Lambda : 0.01304041296746,0.00583261859926 Mu : 0.00874958284411,0.10203279043883 & Score: -inf
.Lambda : 0.01304040418152,0.00583267185361 Mu : 0.00874958947237,0.10203323902097 & Score: -1251.621152
.Lambda : 0.01304044230450,0.00583256224430 Mu : 0.00874956026823,0.10203203917611 & Score: -1251.621152
.Lambda : 0.01304040338246,0.00583264593520 Mu : 0.00874959007036,0.10203308776348 & Score: -1251.621152
.Lambda : 0.01304041930547,0.00583263260864 Mu : 0.00874957776552,0.10203278639232 & Score: -1251.621153
.Lambda : 0.01304041588564,0.00583262504180 Mu : 0.00874958063714,0.10203279186650 & Score: -inf
.Lambda : 0.01304041674060,0.00583262693351 Mu : 0.00874957991924,0.10203279049795 & Score: -1251.621152
.Lambda : 0.01304043848772,0.00583260221438 Mu : 0.00874956325674,0.10203234186257 & Score: -1251.621152
.Lambda : 0.01304045604035,0.00583258035397 Mu : 0.00874954984992,0.10203196891212 & Score: -inf
.Lambda : 0.01304039765729,0.00583270589033 Mu : 0.00874959455313,0.10203354179318 & Score: -1251.621152
.Lambda : 0.01304037533369,0.00583277771335 Mu : 0.00874961169558,0.10203429310172 & Score: -inf
.Lambda : 0.01304043251815,0.00583261329938 Mu : 0.00874956788936,0.10203249333442 & Score: -inf
.Lambda : 0.01304042543399,0.00583262793794 Mu : 0.00874957328511,0.10203267975606 & Score: -inf
.Lambda : 0.01304041807251,0.00583265405236 Mu : 0.00874957890493,0.10203294182788 & Score: -1251.621152
.Lambda : 0.01304040719895,0.00583266641192 Mu : 0.00874958723618,0.10203316614557 & Score: -1251.621152
